CenBlock10,CenTract10,NTA10,PUMA10,CenUnits10
360810779023000,36081077902,QN37,4106,64
360810779023001,36081077902,QN37,4106,82
360810779023002,36081077902,QN37,4106,73
360810779023003,36081077902,QN37,4106,71
360810779023004,36081077902,QN37,4106,54
360810779023005,36081077902,QN37,4106,55
360810779024000,36081077902,QN37,4106,322
360810779025000,36081077902,QN37,4106,143
360810779025001,36081077902,QN37,4106,138
360810779025002,36081077902,QN37,4106,82
360810779031000,36081077903,QN37,4106,12
360810779031001,36081077903,QN37,4106,4
360810779031002,36081077903,QN37,4106,105
360810779031003,36081077903,QN37,4106,182
360810779032000,36081077903,QN37,4106,183
360810779032001,36081077903,QN37,4106,0
360810779032002,36081077903,QN37,4106,23
360810779032003,36081077903,QN37,4106,21
360810779032004,36081077903,QN37,4106,183
360810779033000,36081077903,QN37,4106,52
360810779033001,36081077903,QN37,4106,131
360810779033002,36081077903,QN37,4106,183
360810779033003,36081077903,QN37,4106,77
360810779033004,36081077903,QN37,4106,0
360810779033005,36081077903,QN37,4106,19
360810779033006,36081077903,QN37,4106,14
360810779041000,36081077904,QN37,4106,98
360810779041001,36081077904,QN37,4106,68
360810779041002,36081077904,QN37,4106,70
360810779041003,36081077904,QN37,4106,58
360810779041004,36081077904,QN37,4106,63
360810779042000,36081077904,QN37,4106,57
360810779042001,36081077904,QN37,4106,68
360810779042002,36081077904,QN37,4106,123
360810779042003,36081077904,QN37,4106,88
360810779042004,36081077904,QN37,4106,10
360810779042005,36081077904,QN37,4106,42
360810779042006,36081077904,QN37,4106,32
360810779042007,36081077904,QN37,4106,249
360810779043000,36081077904,QN37,4106,60
360810779043001,36081077904,QN37,4106,237
360810779043002,36081077904,QN37,4106,49
360810779043003,36081077904,QN37,4106,86
360810779043004,36081077904,QN37,4106,92
360810779043005,36081077904,QN37,4106,150
360810779043006,36081077904,QN37,4106,150
360810779043007,36081077904,QN37,4106,0
360810779044000,36081077904,QN37,4106,73
360810779044001,36081077904,QN37,4106,66
360810779044002,36081077904,QN37,4106,60
360810779044003,36081077904,QN37,4106,86
360810779044004,36081077904,QN37,4106,55
360810779044005,36081077904,QN37,4106,51
360810779051000,36081077905,QN37,4106,161
360810779051001,36081077905,QN37,4106,88
360810779051002,36081077905,QN37,4106,159
360810779051003,36081077905,QN37,4106,0
360810779051004,36081077905,QN37,4106,10
360810779051005,36081077905,QN37,4106,17
360810779051006,36081077905,QN37,4106,0
360810779051007,36081077905,QN37,4106,10
360810779051008,36081077905,QN37,4106,0
360810779051009,36081077905,QN37,4106,0
360810779051010,36081077905,QN37,4106,303
360810779051011,36081077905,QN37,4106,0
360810779051012,36081077905,QN37,4106,0
360810779051013,36081077905,QN37,4106,0
360810779052000,36081077905,QN37,4106,458
360810779061000,36081077906,QN37,4106,98
360810779061001,36081077906,QN37,4106,218
360810779061002,36081077906,QN37,4106,0
360810779061003,36081077906,QN37,4106,584
360810779062000,36081077906,QN37,4106,27
360810779062001,36081077906,QN37,4106,42
360810779062002,36081077906,QN37,4106,84
360810779062003,36081077906,QN37,4106,52
360810779062004,36081077906,QN37,4106,45
360810779062005,36081077906,QN37,4106,22
360810779062006,36081077906,QN37,4106,17
360810779062007,36081077906,QN37,4106,31
360810779062008,36081077906,QN37,4106,102
360810779062009,36081077906,QN37,4106,99
360810779062010,36081077906,QN37,4106,53
360810779062011,36081077906,QN37,4106,9
360810779071000,36081077907,QN37,4106,117
360810779071001,36081077907,QN37,4106,119
360810779071002,36081077907,QN37,4106,96
360810779071003,36081077907,QN37,4106,47
360810779071004,36081077907,QN37,4106,0
360810779071005,36081077907,QN37,4106,0
360810779071006,36081077907,QN37,4106,58
360810779071007,36081077907,QN37,4106,43
360810779071008,36081077907,QN37,4106,44
360810779071009,36081077907,QN37,4106,80
360810779072000,36081077907,QN37,4106,95
360810779072001,36081077907,QN37,4106,116
360810779072002,36081077907,QN37,4106,59
360810779072003,36081077907,QN37,4106,47
360810779072004,36081077907,QN37,4106,61
360810779072005,36081077907,QN37,4106,58
360810779081000,36081077908,QN37,4106,541
360810779081001,36081077908,QN37,4106,142
360810779081002,36081077908,QN37,4106,0
360810779081003,36081077908,QN37,4106,8
360810779081004,36081077908,QN37,4106,51
360810779082000,36081077908,QN37,4106,119
360810779082001,36081077908,QN37,4106,144
360810779082002,36081077908,QN37,4106,144
360810779082003,36081077908,QN37,4106,139
360810779082004,36081077908,QN37,4106,119
360810788001000,36081078800,QN76,4112,2
360810788001001,36081078800,QN76,4112,47
360810788001002,36081078800,QN76,4112,42
360810788001003,36081078800,QN76,4112,57
360810788001004,36081078800,QN76,4112,51
360810788001005,36081078800,QN76,4112,45
360810788001006,36081078800,QN76,4112,34
360810788001007,36081078800,QN76,4112,46
360810788002000,36081078800,QN76,4112,41
360810788002001,36081078800,QN76,4112,42
360810788002002,36081078800,QN76,4112,42
360810788002003,36081078800,QN76,4112,44
360810788002004,36081078800,QN76,4112,43
360810788002005,36081078800,QN76,4112,28
360810790001000,36081079000,QN76,4112,50
360810790001001,36081079000,QN76,4112,70
360810790001002,36081079000,QN76,4112,27
360810790001003,36081079000,QN76,4112,48
360810790001004,36081079000,QN76,4112,60
360810790001005,36081079000,QN76,4112,44
360810790001006,36081079000,QN76,4112,54
360810790001007,36081079000,QN76,4112,36
360810790002000,36081079000,QN76,4112,18
360810790002001,36081079000,QN76,4112,64
360810790002002,36081079000,QN76,4112,30
360810790002003,36081079000,QN76,4112,0
360810790002004,36081079000,QN76,4112,0
360810790002005,36081079000,QN76,4112,35
360810790002006,36081079000,QN76,4112,52
360810790002007,36081079000,QN76,4112,57
360810790002008,36081079000,QN76,4112,77
360810790002009,36081079000,QN76,4112,67
360810790002010,36081079000,QN76,4112,63
360810792001000,36081079200,QN76,4112,47
360810792001001,36081079200,QN76,4112,44
360810792001002,36081079200,QN76,4112,43
360810792001003,36081079200,QN76,4112,20
360810792001004,36081079200,QN76,4112,37
360810792001005,36081079200,QN76,4112,21
360810792001006,36081079200,QN76,4112,22
360810792001007,36081079200,QN76,4112,42
360810792001008,36081079200,QN76,4112,48
360810792001009,36081079200,QN76,4112,0
360810792001010,36081079200,QN76,4112,0
360810792002000,36081079200,QN76,4112,66
360810792002001,36081079200,QN76,4112,113
360810792002002,36081079200,QN76,4112,34
360810792002003,36081079200,QN76,4112,0
360810792002004,36081079200,QN76,4112,74
360810792002005,36081079200,QN76,4112,37
360810792002006,36081079200,QN76,4112,40
360810792002007,36081079200,QN76,4112,0
360810792002008,36081079200,QN76,4112,52
360810792002009,36081079200,QN76,4112,40
360810792002010,36081079200,QN76,4112,0
360810792002011,36081079200,QN76,4112,0
360810792002012,36081079200,QN76,4112,12
360810793001000,36081079300,QN99,4106,1
360810797011000,36081079701,QN22,4103,555
360810797012000,36081079701,QN22,4103,1776
360810797013000,36081079701,QN22,4103,422
360810797014000,36081079701,QN22,4103,81
360810797014001,36081079701,QN22,4103,116
360810797021000,36081079702,QN22,4103,214
360810797021001,36081079702,QN22,4103,90
360810797021002,36081079702,QN22,4103,107
360810797021003,36081079702,QN22,4103,70
360810797021004,36081079702,QN22,4103,0
360810797021005,36081079702,QN22,4103,7
360810797022000,36081079702,QN22,4103,481
360810797022001,36081079702,QN22,4103,130
360810797022002,36081079702,QN22,4103,135
360810797023000,36081079702,QN22,4103,460
360810799001000,36081079900,QN62,4103,42
360810799001001,36081079900,QN62,4103,68
360810799001002,36081079900,QN62,4103,84
360810799001003,36081079900,QN62,4103,34
360810799001004,36081079900,QN62,4103,0
360810799001005,36081079900,QN62,4103,72
360810799001006,36081079900,QN62,4103,26
360810799001007,36081079900,QN62,4103,1
360810799001008,36081079900,QN62,4103,10
360810799001009,36081079900,QN62,4103,29
360810799001010,36081079900,QN62,4103,41
360810799001011,36081079900,QN62,4103,44
360810799002000,36081079900,QN62,4103,124
360810799002001,36081079900,QN62,4103,78
360810799002002,36081079900,QN62,4103,53
360810799002003,36081079900,QN62,4103,66
360810799002004,36081079900,QN62,4103,74
360810799002005,36081079900,QN62,4103,75
360810799002006,36081079900,QN62,4103,81
360810799002007,36081079900,QN62,4103,70
360810799002008,36081079900,QN62,4103,65
360810803011000,36081080301,QN62,4103,2
360810803011001,36081080301,QN62,4103,49
360810803011002,36081080301,QN62,4103,62
360810803011003,36081080301,QN62,4103,58
360810803011004,36081080301,QN62,4103,65
360810803011005,36081080301,QN62,4103,78
360810803011006,36081080301,QN62,4103,65
360810803011007,36081080301,QN62,4103,75
360810803011008,36081080301,QN62,4103,71
360810803012000,36081080301,QN62,4103,132
360810803012001,36081080301,QN62,4103,74
360810803012002,36081080301,QN62,4103,71
360810803012003,36081080301,QN62,4103,131
360810803012004,36081080301,QN62,4103,77
360810803012005,36081080301,QN62,4103,53
360810803012006,36081080301,QN62,4103,0
360810803012007,36081080301,QN62,4103,0
360810803013000,36081080301,QN62,4103,29
360810803013001,36081080301,QN62,4103,47
360810803013002,36081080301,QN62,4103,82
360810803013003,36081080301,QN62,4103,20
360810803013004,36081080301,QN62,4103,65
360810803013005,36081080301,QN62,4103,48
360810803013006,36081080301,QN62,4103,0
360810803013007,36081080301,QN62,4103,1
360810803013008,36081080301,QN62,4103,38
360810803013009,36081080301,QN62,4103,30
360810803013010,36081080301,QN62,4103,0
360810803013011,36081080301,QN62,4103,0
360810803013012,36081080301,QN62,4103,0
360810803021000,36081080302,QN62,4103,1
360810803021001,36081080302,QN62,4103,22
360810803021002,36081080302,QN62,4103,0
360810803021003,36081080302,QN62,4103,0
360810803021004,36081080302,QN62,4103,2
360810803021005,36081080302,QN62,4103,10
360810803021006,36081080302,QN62,4103,8
360810803021007,36081080302,QN62,4103,4
360810803021008,36081080302,QN62,4103,34
360810803021009,36081080302,QN62,4103,25
360810803021010,36081080302,QN62,4103,50
360810803021011,36081080302,QN62,4103,25
360810803021012,36081080302,QN62,4103,19
360810803021013,36081080302,QN62,4103,53
360810803021014,36081080302,QN62,4103,38
360810803021015,36081080302,QN62,4103,24
360810803022000,36081080302,QN62,4103,57
360810803022001,36081080302,QN62,4103,40
360810803022002,36081080302,QN62,4103,23
360810803022003,36081080302,QN62,4103,12
360810803022004,36081080302,QN62,4103,28
360810803022005,36081080302,QN62,4103,26
360810803022006,36081080302,QN62,4103,44
360810803022007,36081080302,QN62,4103,97
360810803022008,36081080302,QN62,4103,30
360810803022009,36081080302,QN62,4103,33
360810803023000,36081080302,QN62,4103,0
360810803023001,36081080302,QN62,4103,0
360810803023002,36081080302,QN62,4103,0
360810803023003,36081080302,QN62,4103,0
360810803023004,36081080302,QN62,4103,26
360810803023005,36081080302,QN62,4103,34
360810803023006,36081080302,QN62,4103,49
360810803023007,36081080302,QN62,4103,27
360810803023008,36081080302,QN62,4103,34
360810803023009,36081080302,QN62,4103,40
360810803023010,36081080302,QN62,4103,84
360810803023011,36081080302,QN62,4103,34
360810803023012,36081080302,QN62,4103,2
360810803023013,36081080302,QN62,4103,40
360810803023014,36081080302,QN62,4103,36
360810803023015,36081080302,QN62,4103,38
360810803023016,36081080302,QN62,4103,0
360810803023017,36081080302,QN62,4103,0
360810809001000,36081080900,QN37,4106,283
360810809001001,36081080900,QN37,4106,280
360810809001002,36081080900,QN37,4106,176
360810809002000,36081080900,QN37,4106,82
360810809002001,36081080900,QN37,4106,311
360810809003000,36081080900,QN37,4106,37
360810809003001,36081080900,QN37,4106,55
360810809003002,36081080900,QN37,4106,55
360810809003003,36081080900,QN37,4106,56
360810809004000,36081080900,QN37,4106,65
360810809004001,36081080900,QN37,4106,46
360810809004002,36081080900,QN37,4106,54
360810809004003,36081080900,QN37,4106,47
360810809004004,36081080900,QN37,4106,53
360810809004005,36081080900,QN37,4106,52
360810809005000,36081080900,QN37,4106,186
360810809005001,36081080900,QN37,4106,14
360810809005002,36081080900,QN37,4106,16
360810809005003,36081080900,QN37,4106,35
360810809005004,36081080900,QN37,4106,30
360810809006000,36081080900,QN37,4106,332
360810809006001,36081080900,QN37,4106,264
360810809007000,36081080900,QN37,4106,0
360810809007001,36081080900,QN37,4106,1
360810809007002,36081080900,QN37,4106,0
360810809007003,36081080900,QN37,4106,0
360810809007004,36081080900,QN37,4106,276
360810814001000,36081081400,QN55,4113,0
360810814001001,36081081400,QN55,4113,31
360810814001002,36081081400,QN55,4113,74
360810814001003,36081081400,QN55,4113,30
360810814001004,36081081400,QN55,4113,41
360810814001005,36081081400,QN55,4113,65
360810814001006,36081081400,QN55,4113,68
360810814001007,36081081400,QN55,4113,54
360810814001008,36081081400,QN55,4113,45
360810814001009,36081081400,QN55,4113,26
360810814001010,36081081400,QN55,4113,0
360810814001011,36081081400,QN55,4113,14
360810814001012,36081081400,QN55,4113,0
360810814002000,36081081400,QN55,4113,66
360810814002001,36081081400,QN55,4113,65
360810814002002,36081081400,QN55,4113,84
360810814002003,36081081400,QN55,4113,45
360810814002004,36081081400,QN55,4113,58
360810814002005,36081081400,QN55,4113,48
360810814003000,36081081400,QN55,4113,60
360810814003001,36081081400,QN55,4113,45
360810814003002,36081081400,QN55,4113,38
360810814003003,36081081400,QN55,4113,44
360810814003004,36081081400,QN55,4113,36
360810814003005,36081081400,QN55,4113,22
360810814003006,36081081400,QN55,4113,29
360810814003007,36081081400,QN55,4113,19
360810818001000,36081081800,QN55,4113,87
360810818001001,36081081800,QN55,4113,104
360810818001002,36081081800,QN55,4113,51
360810818001003,36081081800,QN55,4113,44
360810818001004,36081081800,QN55,4113,51
360810818001005,36081081800,QN55,4113,58
360810818002000,36081081800,QN55,4113,54
360810818002001,36081081800,QN55,4113,21
360810818002002,36081081800,QN55,4113,37
360810818002003,36081081800,QN55,4113,20
360810818002004,36081081800,QN55,4113,35
360810818002005,36081081800,QN55,4113,50
360810818002006,36081081800,QN55,4113,68
360810818002007,36081081800,QN55,4113,3
360810818002008,36081081800,QN55,4113,10
360810818003000,36081081800,QN55,4113,28
360810818003001,36081081800,QN55,4113,40
360810818003002,36081081800,QN55,4113,36
360810818003003,36081081800,QN55,4113,41
360810818003004,36081081800,QN55,4113,61
360810818003005,36081081800,QN55,4113,68
360810818003006,36081081800,QN55,4113,45
360810818003007,36081081800,QN55,4113,60
360810818003008,36081081800,QN55,4113,29
360810837001000,36081083700,QN62,4103,0
360810837001001,36081083700,QN62,4103,32
360810837001002,36081083700,QN62,4103,61
360810837001003,36081083700,QN62,4103,66
360810837001004,36081083700,QN62,4103,0
360810837001005,36081083700,QN62,4103,65
360810837001006,36081083700,QN62,4103,83
360810837001007,36081083700,QN62,4103,68
360810837001008,36081083700,QN62,4103,52
360810837001009,36081083700,QN62,4103,50
360810837002000,36081083700,QN62,4103,57
360810837002001,36081083700,QN62,4103,49
360810837002002,36081083700,QN62,4103,15
360810837002003,36081083700,QN62,4103,45
360810837002004,36081083700,QN62,4103,53
360810837002005,36081083700,QN62,4103,60
360810837002006,36081083700,QN62,4103,49
360810837002007,36081083700,QN62,4103,53
360810837002008,36081083700,QN62,4103,46
360810837002009,36081083700,QN62,4103,0
360810837002010,36081083700,QN62,4103,77
360810837002011,36081083700,QN62,4103,50
360810837002012,36081083700,QN62,4103,64
360810837002013,36081083700,QN62,4103,0
360810837002014,36081083700,QN62,4103,0
360810837003000,36081083700,QN62,4103,80
360810837003001,36081083700,QN62,4103,37
360810837003002,36081083700,QN62,4103,63
360810837003003,36081083700,QN62,4103,41
360810837003004,36081083700,QN62,4103,54
360810837003005,36081083700,QN62,4103,53
360810837004000,36081083700,QN62,4103,45
360810837004001,36081083700,QN62,4103,59
360810837004002,36081083700,QN62,4103,74
360810837004003,36081083700,QN62,4103,45
360810837004004,36081083700,QN62,4103,75
360810837004005,36081083700,QN62,4103,62
360810837004006,36081083700,QN62,4103,0
360810837004007,36081083700,QN62,4103,0
360810838001000,36081083800,QN55,4113,60
360810838001001,36081083800,QN55,4113,55
360810838001002,36081083800,QN55,4113,55
360810838001003,36081083800,QN55,4113,55
360810838001004,36081083800,QN55,4113,50
360810838001005,36081083800,QN55,4113,52
360810838001006,36081083800,QN55,4113,50
360810838001007,36081083800,QN55,4113,55
360810838002000,36081083800,QN55,4113,42
360810838002001,36081083800,QN55,4113,53
360810838002002,36081083800,QN55,4113,43
360810838002003,36081083800,QN55,4113,47
360810838002004,36081083800,QN55,4113,48
360810838002005,36081083800,QN55,4113,47
360810838002006,36081083800,QN55,4113,50
360810838002007,36081083800,QN55,4113,59
360810838003000,36081083800,QN55,4113,44
360810838003001,36081083800,QN55,4113,2
360810838003002,36081083800,QN55,4113,45
360810838003003,36081083800,QN55,4113,58
360810838003004,36081083800,QN55,4113,59
360810838003005,36081083800,QN55,4113,60
360810838003006,36081083800,QN55,4113,61
360810838003007,36081083800,QN55,4113,55
360810838003008,36081083800,QN55,4113,41
360810838004000,36081083800,QN55,4113,55
360810838004001,36081083800,QN55,4113,52
360810838004002,36081083800,QN55,4113,67
360810838004003,36081083800,QN55,4113,50
360810838004004,36081083800,QN55,4113,62
360810838004005,36081083800,QN55,4113,57
360810840001000,36081084000,QN55,4113,52
360810840001001,36081084000,QN55,4113,73
360810840001002,36081084000,QN55,4113,63
360810840001003,36081084000,QN55,4113,66
360810840001004,36081084000,QN55,4113,42
360810840001005,36081084000,QN55,4113,62
360810840001006,36081084000,QN55,4113,57
360810840001007,36081084000,QN55,4113,54
360810840002000,36081084000,QN55,4113,67
360810840002001,36081084000,QN55,4113,79
360810840002002,36081084000,QN55,4113,70
360810840002003,36081084000,QN55,4113,71
360810840002004,36081084000,QN55,4113,70
360810840002005,36081084000,QN55,4113,62
360810840003000,36081084000,QN55,4113,68
360810840003001,36081084000,QN55,4113,57
360810840003002,36081084000,QN55,4113,77
360810840003003,36081084000,QN55,4113,72
360810840003004,36081084000,QN55,4113,69
360810840004000,36081084000,QN55,4113,60
360810840004001,36081084000,QN55,4113,67
360810840004002,36081084000,QN55,4113,53
360810840004003,36081084000,QN55,4113,65
360810840004004,36081084000,QN55,4113,60
360810840005000,36081084000,QN55,4113,57
360810840005001,36081084000,QN55,4113,62
360810840005002,36081084000,QN55,4113,59
360810840005003,36081084000,QN55,4113,67
360810840005004,36081084000,QN55,4113,56
360810840005005,36081084000,QN55,4113,67
360810840005006,36081084000,QN55,4113,60
360810840005007,36081084000,QN55,4113,7
360810845001000,36081084500,QN22,4103,1074
360810845002000,36081084500,QN22,4103,677
360810845003000,36081084500,QN22,4103,68
360810845003001,36081084500,QN22,4103,52
360810845003002,36081084500,QN22,4103,62
360810845003003,36081084500,QN22,4103,54
360810845003004,36081084500,QN22,4103,71
360810845003005,36081084500,QN22,4103,43
360810845003006,36081084500,QN22,4103,23
360810845003007,36081084500,QN22,4103,11
360810846011000,36081084601,QN55,4113,0
360810846011001,36081084601,QN55,4113,0
360810846011002,36081084601,QN55,4113,6
360810846011003,36081084601,QN55,4113,18
360810846011004,36081084601,QN55,4113,39
360810846011005,36081084601,QN55,4113,60
360810846011006,36081084601,QN55,4113,55
360810846011007,36081084601,QN55,4113,60
360810846011008,36081084601,QN55,4113,35
360810846011009,36081084601,QN55,4113,53
360810846011010,36081084601,QN55,4113,45
360810846011011,36081084601,QN55,4113,12
360810846011012,36081084601,QN55,4113,23
360810846011013,36081084601,QN55,4113,22
360810846011014,36081084601,QN55,4113,16
360810846011015,36081084601,QN55,4113,15
360810846011016,36081084601,QN55,4113,0
360810846012000,36081084601,QN55,4113,52
360810846012001,36081084601,QN55,4113,40
360810846012002,36081084601,QN55,4113,52
360810846012003,36081084601,QN55,4113,49
360810846012004,36081084601,QN55,4113,50
360810846012005,36081084601,QN55,4113,48
360810846012006,36081084601,QN55,4113,44
360810846012007,36081084601,QN55,4113,44
360810846012008,36081084601,QN55,4113,40
360810846012009,36081084601,QN55,4113,34
360810846012010,36081084601,QN55,4113,11
360810846012011,36081084601,QN55,4113,14
360810846021000,36081084602,QN55,4113,0
360810846021001,36081084602,QN55,4113,0
360810846021002,36081084602,QN55,4113,0
360810846021003,36081084602,QN55,4113,0
360810846021004,36081084602,QN55,4113,0
360810846021005,36081084602,QN55,4113,0
360810846021006,36081084602,QN55,4113,0
360810846021007,36081084602,QN55,4113,0
360810846021008,36081084602,QN55,4113,0
360810846021009,36081084602,QN55,4113,0
360810846021010,36081084602,QN55,4113,0
360810846021011,36081084602,QN55,4113,0
360810846021012,36081084602,QN55,4113,0
360810846021013,36081084602,QN55,4113,0
360810846021014,36081084602,QN55,4113,0
360810846021015,36081084602,QN55,4113,18
360810846021016,36081084602,QN55,4113,27
360810846021017,36081084602,QN55,4113,22
360810846021018,36081084602,QN55,4113,12
360810846021019,36081084602,QN55,4113,2
360810846021020,36081084602,QN55,4113,3
360810846021021,36081084602,QN55,4113,0
360810846021022,36081084602,QN55,4113,0
360810846021023,36081084602,QN55,4113,0
360810846021024,36081084602,QN55,4113,0
360810846021025,36081084602,QN55,4113,0
360810846021026,36081084602,QN55,4113,0
360810846021027,36081084602,QN55,4113,16
360810846021028,36081084602,QN55,4113,17
360810846021029,36081084602,QN55,4113,20
360810846021030,36081084602,QN55,4113,26
360810846021031,36081084602,QN55,4113,39
360810846021032,36081084602,QN55,4113,12
360810846021033,36081084602,QN55,4113,15
360810846021034,36081084602,QN55,4113,18
360810846021035,36081084602,QN55,4113,18
360810846021036,36081084602,QN55,4113,0
360810846021037,36081084602,QN55,4113,0
360810846021038,36081084602,QN55,4113,0
360810846021039,36081084602,QN55,4113,0
360810846021040,36081084602,QN55,4113,0
360810846021041,36081084602,QN55,4113,0
360810846021042,36081084602,QN55,4113,0
360810846021043,36081084602,QN55,4113,0
360810849001000,36081084900,QN22,4103,338
360810849001001,36081084900,QN22,4103,490
360810849002000,36081084900,QN22,4103,413
360810849002001,36081084900,QN22,4103,422
360810849003000,36081084900,QN22,4103,657
360810849003001,36081084900,QN22,4103,246
360810849004000,36081084900,QN22,4103,19
360810849004001,36081084900,QN22,4103,2
360810849004002,36081084900,QN22,4103,2
360810849004003,36081084900,QN22,4103,0
360810849004004,36081084900,QN22,4103,29
360810849004005,36081084900,QN22,4103,59
360810849004006,36081084900,QN22,4103,18
360810849004007,36081084900,QN22,4103,2
360810853001000,36081085300,QN22,4103,0
360810853001001,36081085300,QN22,4103,103
360810853001002,36081085300,QN22,4103,269
360810853001003,36081085300,QN22,4103,351
360810853002000,36081085300,QN22,4103,105
360810853002001,36081085300,QN22,4103,415
360810853003000,36081085300,QN22,4103,453
360810853004000,36081085300,QN22,4103,463
360810855001000,36081085500,QN22,4103,297
360810855001001,36081085500,QN22,4103,213
360810855002000,36081085500,QN22,4103,350
360810855002001,36081085500,QN22,4103,533
360810855003000,36081085500,QN22,4103,653
360810855004000,36081085500,QN22,4103,194
360810855004001,36081085500,QN22,4103,410
360810855004002,36081085500,QN22,4103,0
360810857001000,36081085700,QN22,4103,781
360810857002000,36081085700,QN22,4103,150
360810857002001,36081085700,QN22,4103,351
360810857003000,36081085700,QN22,4103,57
360810857003001,36081085700,QN22,4103,490
360810857003002,36081085700,QN22,4103,121
360810859001000,36081085900,QN22,4103,21
360810859001001,36081085900,QN22,4103,23
360810859001002,36081085900,QN22,4103,17
360810859001003,36081085900,QN22,4103,644
360810859002000,36081085900,QN22,4103,30
360810859002001,36081085900,QN22,4103,104
360810859002002,36081085900,QN22,4103,481
360810859002003,36081085900,QN22,4103,66
360810859003000,36081085900,QN22,4103,373
360810859003001,36081085900,QN22,4103,410
360810861001000,36081086100,QN52,4103,598
360810861002000,36081086100,QN52,4103,47
360810861002001,36081086100,QN52,4103,27
360810861002002,36081086100,QN52,4103,23
360810861002003,36081086100,QN52,4103,2
360810861002004,36081086100,QN52,4103,21
360810861002005,36081086100,QN52,4103,0
360810861002006,36081086100,QN52,4103,37
360810861002007,36081086100,QN52,4103,134
360810863001000,36081086300,QN51,4103,577
360810863001001,36081086300,QN51,4103,62
360810863002000,36081086300,QN51,4103,214
360810863002001,36081086300,QN51,4103,285
360810863003000,36081086300,QN51,4103,560
360810863004000,36081086300,QN51,4103,705
360810863004001,36081086300,QN51,4103,323
360810864001000,36081086400,QN55,4113,116
360810864001001,36081086400,QN55,4113,20
360810864001002,36081086400,QN55,4113,14
360810864001003,36081086400,QN55,4113,16
360810864001004,36081086400,QN55,4113,37
360810864001005,36081086400,QN55,4113,55
360810864001006,36081086400,QN55,4113,117
360810864001007,36081086400,QN55,4113,70
360810864001008,36081086400,QN55,4113,86
360810864002000,36081086400,QN55,4113,33
360810864002001,36081086400,QN55,4113,37
360810864002002,36081086400,QN55,4113,130
360810864002003,36081086400,QN55,4113,39
360810864002004,36081086400,QN55,4113,14
360810864002005,36081086400,QN55,4113,58
360810865001000,36081086500,QN22,4103,453
360810865001001,36081086500,QN22,4103,131
360810865001002,36081086500,QN22,4103,704
360810865002000,36081086500,QN22,4103,187
360810865002001,36081086500,QN22,4103,404
360810865002002,36081086500,QN22,4103,376
360810869001000,36081086900,QN22,4103,60
360810869001001,36081086900,QN22,4103,171
360810869001002,36081086900,QN22,4103,15
360810869001003,36081086900,QN22,4103,27
360810869001004,36081086900,QN22,4103,56
360810869001005,36081086900,QN22,4103,4
360810869001006,36081086900,QN22,4103,0
360810869001007,36081086900,QN22,4103,0
360810869001008,36081086900,QN22,4103,0
360810869001009,36081086900,QN22,4103,22
360810869001010,36081086900,QN22,4103,274
360810869001011,36081086900,QN22,4103,1
360810869001012,36081086900,QN22,4103,0
360810869001013,36081086900,QN22,4103,0
360810869001014,36081086900,QN22,4103,45
360810869002000,36081086900,QN22,4103,0
360810869002001,36081086900,QN22,4103,0
360810869002002,36081086900,QN22,4103,0
360810869002003,36081086900,QN22,4103,35
360810869002004,36081086900,QN22,4103,0
360810869002005,36081086900,QN22,4103,0
360810869002006,36081086900,QN22,4103,0
360810869002007,36081086900,QN22,4103,0
360810869002008,36081086900,QN22,4103,0
360810869002009,36081086900,QN22,4103,0
360810869002010,36081086900,QN22,4103,5
360810869002011,36081086900,QN22,4103,1
360810869002012,36081086900,QN22,4103,0
360810869002013,36081086900,QN22,4103,0
360810869002014,36081086900,QN22,4103,27
360810869002015,36081086900,QN22,4103,4
360810869002016,36081086900,QN22,4103,0
360810869002017,36081086900,QN22,4103,0
360810869002018,36081086900,QN22,4103,0
360810869002019,36081086900,QN22,4103,0
360810869002020,36081086900,QN22,4103,0
360810869002021,36081086900,QN22,4103,57
360810871001000,36081087100,QN22,4103,16
360810871001001,36081087100,QN22,4103,403
360810871001002,36081087100,QN22,4103,84
360810871001003,36081087100,QN22,4103,841
360810871002000,36081087100,QN22,4103,0
360810871002001,36081087100,QN22,4103,0
360810871002002,36081087100,QN22,4103,68
360810871002003,36081087100,QN22,4103,0
360810871002004,36081087100,QN22,4103,2
360810871002005,36081087100,QN22,4103,0
360810871002006,36081087100,QN22,4103,0
360810871002007,36081087100,QN22,4103,160
360810871002008,36081087100,QN22,4103,0
360810871002009,36081087100,QN22,4103,6
360810871002010,36081087100,QN22,4103,0
360810871002011,36081087100,QN22,4103,0
360810884001000,36081088400,QN57,4113,0
360810884001001,36081088400,QN57,4113,0
360810884001002,36081088400,QN57,4113,0
360810884001003,36081088400,QN57,4113,0
360810884001004,36081088400,QN57,4113,0
360810884001005,36081088400,QN57,4113,0
360810884001006,36081088400,QN57,4113,0
360810884001007,36081088400,QN57,4113,0
360810884001008,36081088400,QN57,4113,0
360810884001009,36081088400,QN57,4113,0
360810884001010,36081088400,QN57,4113,0
360810884001011,36081088400,QN57,4113,0
360810884001012,36081088400,QN57,4113,29
360810884001013,36081088400,QN57,4113,59
360810884001014,36081088400,QN57,4113,69
360810884001015,36081088400,QN57,4113,68
360810884001016,36081088400,QN57,4113,72
360810884001017,36081088400,QN57,4113,40
360810884001018,36081088400,QN57,4113,40
360810884001019,36081088400,QN57,4113,37
360810884001020,36081088400,QN57,4113,16
