job_number,include_record,reason,date_reviewed,reviewer
120331738,TRUE,,,
120332817,TRUE,,,
120335495,TRUE,,,
120335887,TRUE,,,
120335958,TRUE,,,
120336662,TRUE,,,
120337171,TRUE,,,
120338330,TRUE,,,
120338456,TRUE,,,
120339151,TRUE,,,
120339650,TRUE,,,
120339712,TRUE,,,
120341200,TRUE,,,
120341567,TRUE,,,
120343182,TRUE,,,
120343583,TRUE,,,
120348766,TRUE,,,
120349480,TRUE,,,
120349523,TRUE,,,
120349612,TRUE,,,
120353152,TRUE,,,
120353811,TRUE,,,
120456327,TRUE,,,
120493064,TRUE,,,
120496132,TRUE,,,
120542822,TRUE,,,
120597023,TRUE,,,
120667297,TRUE,,,
120668955,TRUE,,,
120713969,TRUE,,,
120734027,TRUE,,,
120818954,TRUE,,,
120850686,TRUE,,,
120881634,TRUE,,,
120932786,TRUE,,,
120938628,TRUE,,,
120992523,TRUE,,,
121032649,TRUE,,,
121064702,TRUE,,,
121069422,TRUE,,,
121083861,TRUE,,,
121121133,TRUE,,,
121161125,TRUE,,,
121165568,TRUE,,,
121226299,TRUE,,,
121227779,TRUE,,,
121228402,TRUE,,,
121228689,TRUE,,,
121230186,TRUE,,,
121230211,TRUE,,,
121230569,TRUE,,,
121231498,TRUE,,,
121231504,TRUE,,,
121231675,TRUE,,,
121232479,TRUE,,,
121233272,TRUE,,,
121238124,TRUE,,,
121238473,TRUE,,,
121240059,TRUE,,,
121240399,TRUE,,,
121240834,TRUE,,,
121240843,TRUE,,,
121241290,TRUE,,,
121242128,TRUE,,,
121242440,TRUE,,,
121242707,TRUE,,,
121243537,TRUE,,,
121275823,TRUE,,,
121276225,TRUE,,,
121285251,TRUE,,,
121285359,TRUE,,,
121286660,TRUE,,,
121287758,TRUE,,,
121287767,TRUE,,,
121287776,TRUE,,,
121287810,TRUE,,,
121287838,TRUE,,,
121288971,TRUE,,,
121289122,TRUE,,,
121290441,TRUE,,,
121292788,TRUE,,,
121292886,TRUE,,,
121293000,TRUE,,,
121293162,TRUE,,,
121293171,TRUE,,,
121293313,TRUE,,,
121293466,TRUE,,,
121352598,TRUE,,,
121360507,TRUE,,,
121368705,TRUE,,,
121393875,TRUE,,,
121434448,TRUE,,,
121495088,TRUE,,,
121506307,TRUE,,,
121506566,TRUE,,,
121509215,TRUE,,,
121564244,TRUE,,,
121565797,TRUE,,,
121577061,TRUE,,,
121592909,TRUE,,,
121601374,TRUE,,,
121601427,TRUE,,,
121608457,TRUE,,,
121625125,TRUE,,,
121637915,TRUE,,,
121659589,TRUE,,,
121662637,TRUE,,,
121664387,TRUE,,,
121664822,TRUE,,,
121705994,TRUE,,,
121726659,TRUE,,,
121745362,TRUE,,,
121748939,TRUE,,,
121749082,TRUE,,,
121760905,TRUE,,,
121779361,TRUE,,,
121779922,TRUE,,,
121783560,TRUE,,,
121803959,TRUE,,,
121804280,TRUE,,,
121806037,TRUE,,,
121825098,TRUE,,,
121825980,TRUE,,,
121827434,TRUE,,,
121837361,TRUE,,,
121837389,TRUE,,,
121837511,TRUE,,,
121837520,TRUE,,,
121837593,TRUE,,,
121839127,TRUE,,,
121844647,TRUE,,,
121847172,TRUE,,,
121847779,TRUE,,,
121852254,TRUE,,,
121857106,TRUE,,,
121860922,TRUE,,,
121861324,TRUE,,,
121864786,TRUE,,,
121865446,TRUE,,,
121866114,TRUE,,,
121867701,TRUE,,,
121870975,TRUE,,,
121873623,TRUE,,,
121889527,TRUE,,,
121889572,TRUE,,,
121890034,TRUE,,,
121891284,TRUE,,,
121891783,TRUE,,,
121891836,TRUE,,,
121894003,TRUE,,,
121894030,TRUE,,,
121894389,TRUE,,,
121895495,TRUE,,,
121895663,TRUE,,,
121895707,TRUE,,,
121896966,TRUE,,,
121897322,TRUE,,,
121897377,TRUE,,,
121897386,TRUE,,,
121897910,TRUE,,,
121897929,TRUE,,,
121899749,TRUE,,,
121900201,TRUE,,,
121900210,TRUE,,,
121900238,TRUE,,,
121900577,TRUE,,,
121901308,TRUE,,,
121901825,TRUE,,,
121903529,TRUE,,,
121904289,TRUE,,,
121904706,TRUE,,,
121904822,TRUE,,,
121905091,TRUE,,,
121907302,TRUE,,,
121907339,TRUE,,,
121907455,TRUE,,,
121907749,TRUE,,,
121908926,TRUE,,,
121910110,TRUE,,,
121910824,TRUE,,,
121910842,TRUE,,,
121911208,TRUE,,,
121911379,TRUE,,,
121911422,TRUE,,,
121911716,TRUE,,,
121912412,TRUE,,,
121912699,TRUE,,,
121913965,TRUE,,,
121914394,TRUE,,,
121914884,TRUE,,,
121917140,TRUE,,,
121917319,TRUE,,,
121917998,TRUE,,,
121918014,TRUE,,,
121918648,TRUE,,,
121918880,TRUE,,,
121920163,TRUE,,,
121920403,TRUE,,,
121921082,TRUE,,,
121921126,TRUE,,,
121921279,TRUE,,,
121921395,TRUE,,,
121921572,TRUE,,,
121922054,TRUE,,,
121922580,TRUE,,,
121922660,TRUE,,,
121922919,TRUE,,,
121925006,TRUE,,,
121926826,TRUE,,,
121927175,TRUE,,,
121927246,TRUE,,,
121929985,TRUE,,,
121930205,TRUE,,,
121930321,TRUE,,,
121930660,TRUE,,,
121930900,TRUE,,,
121931160,TRUE,,,
121932668,TRUE,,,
121932695,TRUE,,,
121934906,TRUE,,,
121935576,TRUE,,,
121937422,TRUE,,,
121939359,TRUE,,,
121939411,TRUE,,,
121940686,TRUE,,,
121940837,TRUE,,,
121941809,TRUE,,,
121942568,TRUE,,,
121942773,TRUE,,,
121943950,TRUE,,,
121944245,TRUE,,,
121945217,TRUE,,,
121946421,TRUE,,,
121946476,TRUE,,,
121946895,TRUE,,,
121948214,TRUE,,,
121948241,TRUE,,,
121948358,TRUE,,,
121948580,TRUE,,,
121948759,TRUE,,,
121948955,TRUE,,,
121949160,TRUE,,,
121951584,TRUE,,,
121951593,TRUE,,,
121952244,TRUE,,,
121954590,TRUE,,,
121955394,TRUE,,,
121955401,TRUE,,,
121955633,TRUE,,,
121955679,TRUE,,,
121956455,TRUE,,,
121956650,TRUE,,,
121958275,TRUE,,,
121958319,TRUE,,,
121959498,TRUE,,,
121959513,TRUE,,,
121959979,TRUE,,,
121961751,TRUE,,,
121962475,TRUE,,,
121962484,TRUE,,,
121962787,TRUE,,,
121963349,TRUE,,,
121963688,TRUE,,,
121965686,TRUE,,,
121966300,TRUE,,,
121966710,TRUE,,,
121967504,TRUE,,,
121971063,TRUE,,,
121971090,TRUE,,,
121972295,TRUE,,,
121972730,TRUE,,,
121973597,TRUE,,,
121973819,TRUE,,,
121974550,TRUE,,,
121975372,TRUE,,,
121976512,TRUE,,,
121976567,TRUE,,,
121976709,TRUE,,,
121976790,TRUE,,,
121977977,TRUE,,,
121978360,TRUE,,,
121978529,TRUE,,,
121978814,TRUE,,,
121979412,TRUE,,,
121981409,TRUE,,,
121982024,TRUE,,,
121982097,TRUE,,,
121983130,TRUE,,,
121983229,TRUE,,,
121983238,TRUE,,,
121984102,TRUE,,,
121984255,TRUE,,,
121984399,TRUE,,,
121984558,TRUE,,,
121985290,TRUE,,,
121985851,TRUE,,,
121986404,TRUE,,,
121986734,TRUE,,,
121987332,TRUE,,,
121987458,TRUE,,,
121992399,TRUE,,,
121993940,TRUE,,,
121994690,TRUE,,,
121995467,TRUE,,,
121996787,TRUE,,,
121996894,TRUE,,,
121996910,TRUE,,,
121997241,TRUE,,,
121997287,TRUE,,,
121997429,TRUE,,,
121998151,TRUE,,,
121998295,TRUE,,,
121998776,TRUE,,,
121999962,TRUE,,,
122001920,TRUE,,,
122001939,TRUE,,,
122001957,TRUE,,,
122001975,TRUE,,,
122004071,TRUE,,,
122004213,TRUE,,,
122005221,TRUE,,,
122006131,TRUE,,,
122006596,TRUE,,,
122007363,TRUE,,,
122007595,TRUE,,,
122008549,TRUE,,,
122010064,TRUE,,,
122012847,TRUE,,,
122013070,TRUE,,,
122013711,TRUE,,,
122014220,TRUE,,,
122014364,TRUE,,,
122014391,TRUE,,,
122014505,TRUE,,,
122015167,TRUE,,,
122016460,TRUE,,,
122019243,TRUE,,,
122019378,TRUE,,,
122019555,TRUE,,,
122019573,TRUE,,,
122019859,TRUE,,,
122022649,TRUE,,,
122022738,TRUE,,,
122023611,TRUE,,,
122023899,TRUE,,,
122023933,TRUE,,,
122024102,TRUE,,,
122025236,TRUE,,,
122025520,TRUE,,,
122025584,TRUE,,,
122025600,TRUE,,,
122025691,TRUE,,,
122025726,TRUE,,,
122025842,TRUE,,,
122027804,TRUE,,,
122028368,TRUE,,,
122029250,TRUE,,,
122029287,TRUE,,,
122030355,TRUE,,,
122030649,TRUE,,,
122032503,TRUE,,,
122032772,TRUE,,,
122033450,TRUE,,,
122033593,TRUE,,,
122033860,TRUE,,,
122034645,TRUE,,,
122035387,TRUE,,,
122036509,TRUE,,,
122038785,TRUE,,,
122040200,TRUE,,,
122040601,TRUE,,,
122040852,TRUE,,,
122043145,TRUE,,,
122045189,TRUE,,,
122045438,TRUE,,,
122045964,TRUE,,,
122047061,TRUE,,,
122047926,TRUE,,,
122048113,TRUE,,,
122048122,TRUE,,,
122048355,TRUE,,,
122048382,TRUE,,,
122049149,TRUE,,,
122049176,TRUE,,,
122049933,TRUE,,,
122050163,TRUE,,,
122050733,TRUE,,,
122052072,TRUE,,,
122052170,TRUE,,,
122054472,TRUE,,,
122055202,TRUE,,,
122055239,TRUE,,,
122055300,TRUE,,,
122055319,TRUE,,,
122055667,TRUE,,,
122056933,TRUE,,,
122057157,TRUE,,,
122057601,TRUE,,,
122059084,TRUE,,,
122059119,TRUE,,,
122059761,TRUE,,,
122061543,TRUE,,,
122061632,TRUE,,,
122062356,TRUE,,,
122063845,TRUE,,,
122063890,TRUE,,,
122064540,TRUE,,,
122065111,TRUE,,,
122065497,TRUE,,,
122066708,TRUE,,,
122067011,TRUE,,,
122069420,TRUE,,,
122071024,TRUE,,,
122071042,TRUE,,,
122071747,TRUE,,,
122072096,TRUE,,,
122074959,TRUE,,,
122075191,TRUE,,,
122075306,TRUE,,,
122075397,TRUE,,,
122075468,TRUE,,,
122075501,TRUE,,,
122075690,TRUE,,,
122076644,TRUE,,,
122077484,TRUE,,,
122077938,TRUE,,,
122078795,TRUE,,,
122078991,TRUE,,,
122079400,TRUE,,,
122079776,TRUE,,,
122079838,TRUE,,,
122081246,TRUE,,,
122081665,TRUE,,,
122082842,TRUE,,,
122083869,TRUE,,,
122084341,TRUE,,,
122084467,TRUE,,,
122084528,TRUE,,,
122085162,TRUE,,,
122085180,TRUE,,,
122085858,TRUE,,,
122086385,TRUE,,,
122088659,TRUE,,,
122089257,TRUE,,,
122089319,TRUE,,,
122089961,TRUE,,,
122093983,TRUE,,,
122094161,TRUE,,,
122094170,TRUE,,,
122094376,TRUE,,,
122094385,TRUE,,,
122094394,TRUE,,,
122094474,TRUE,,,
122094483,TRUE,,,
122095507,TRUE,,,
122095650,TRUE,,,
122095972,TRUE,,,
122097337,TRUE,,,
122098737,TRUE,,,
122099442,TRUE,,,
122099629,TRUE,,,
122100298,TRUE,,,
122100920,TRUE,,,
122101180,TRUE,,,
122101251,TRUE,,,
122101448,TRUE,,,
122101821,TRUE,,,
122103482,TRUE,,,
122103491,TRUE,,,
122103507,TRUE,,,
122104828,TRUE,,,
122104891,TRUE,,,
122105435,TRUE,,,
122107665,TRUE,,,
122107772,TRUE,,,
122107816,TRUE,,,
122107987,TRUE,,,
122109191,TRUE,,,
122110214,TRUE,,,
122111062,TRUE,,,
122111829,TRUE,,,
122112016,TRUE,,,
122113097,TRUE,,,
122114096,TRUE,,,
122115816,TRUE,,,
122118083,TRUE,,,
122119493,TRUE,,,
122119910,TRUE,,,
122120873,TRUE,,,
122121177,TRUE,,,
122121186,TRUE,,,
122121809,TRUE,,,
122122041,TRUE,,,
122124012,TRUE,,,
122124815,TRUE,,,
122125814,TRUE,,,
122125949,TRUE,,,
122127000,TRUE,,,
122127313,TRUE,,,
122127448,TRUE,,,
122127457,TRUE,,,
122128385,TRUE,,,
122129268,TRUE,,,
122129286,TRUE,,,
122129295,TRUE,,,
122129302,TRUE,,,
122129311,TRUE,,,
122129419,TRUE,,,
122129963,TRUE,,,
122130470,TRUE,,,
122130577,TRUE,,,
122130764,TRUE,,,
122132343,TRUE,,,
122132352,TRUE,,,
122132469,TRUE,,,
122135233,TRUE,,,
122135714,TRUE,,,
122137213,TRUE,,,
122137222,TRUE,,,
122137295,TRUE,,,
122137375,TRUE,,,
122137945,TRUE,,,
122139505,TRUE,,,
122139523,TRUE,,,
122139541,TRUE,,,
122140584,TRUE,,,
122140600,TRUE,,,
122141075,TRUE,,,
122141609,TRUE,,,
122142109,TRUE,,,
122142163,TRUE,,,
122142181,TRUE,,,
122142591,TRUE,,,
122142948,TRUE,,,
122143242,TRUE,,,
122144367,TRUE,,,
122145623,TRUE,,,
122147989,TRUE,,,
122147998,TRUE,,,
122148648,TRUE,,,
122148657,TRUE,,,
122149184,TRUE,,,
122149451,TRUE,,,
122150073,TRUE,,,
122151401,TRUE,,,
122153230,TRUE,,,
122153463,TRUE,,,
122153472,TRUE,,,
122153490,TRUE,,,
122155700,TRUE,,,
122156166,TRUE,,,
122156442,TRUE,,,
122157637,TRUE,,,
122160008,TRUE,,,
122161043,TRUE,,,
122161677,TRUE,,,
122161846,TRUE,,,
122164344,TRUE,,,
122164530,TRUE,,,
122164709,TRUE,,,
122164914,TRUE,,,
122165012,TRUE,,,
122167564,TRUE,,,
122167902,TRUE,,,
122168590,TRUE,,,
122169063,TRUE,,,
122169777,TRUE,,,
122170202,TRUE,,,
122172068,TRUE,,,
122172086,TRUE,,,
122172095,TRUE,,,
122172335,TRUE,,,
122172424,TRUE,,,
122172521,TRUE,,,
122172601,TRUE,,,
122173129,TRUE,,,
122173209,TRUE,,,
122173263,TRUE,,,
122173272,TRUE,,,
122173281,TRUE,,,
122173290,TRUE,,,
122173307,TRUE,,,
122173316,TRUE,,,
122173325,TRUE,,,
122173762,TRUE,,,
122174672,TRUE,,,
122175029,TRUE,,,
122175350,TRUE,,,
122176073,TRUE,,,
122176661,TRUE,,,
122177107,TRUE,,,
122177893,TRUE,,,
122179329,TRUE,,,
122180996,TRUE,,,
122181003,TRUE,,,
122181012,TRUE,,,
122183225,TRUE,,,
122183234,TRUE,,,
122183243,TRUE,,,
122183252,TRUE,,,
122183261,TRUE,,,
122183270,TRUE,,,
122183298,TRUE,,,
122183305,TRUE,,,
122183314,TRUE,,,
122184260,TRUE,,,
122184402,TRUE,,,
122184554,TRUE,,,
122184830,TRUE,,,
122185973,TRUE,,,
122186268,TRUE,,,
122186650,TRUE,,,
122187436,TRUE,,,
122188177,TRUE,,,
122189862,TRUE,,,
122191225,TRUE,,,
122191403,TRUE,,,
122191412,TRUE,,,
122193385,TRUE,,,
122198200,TRUE,,,
122198219,TRUE,,,
122198228,TRUE,,,
122198237,TRUE,,,
122198246,TRUE,,,
122198255,TRUE,,,
122198941,TRUE,,,
122198950,TRUE,,,
122198969,TRUE,,,
122198978,TRUE,,,
122198987,TRUE,,,
122198996,TRUE,,,
122199405,TRUE,,,
122199414,TRUE,,,
122199913,TRUE,,,
122200108,TRUE,,,
122200199,TRUE,,,
122200215,TRUE,,,
122200439,TRUE,,,
122200965,TRUE,,,
122200983,TRUE,,,
122201786,TRUE,,,
122204961,TRUE,,,
122206077,TRUE,,,
122207101,TRUE,,,
122208244,TRUE,,,
122208645,TRUE,,,
122210614,TRUE,,,
122210687,TRUE,,,
122211944,TRUE,,,
122212051,TRUE,,,
122212202,TRUE,,,
122212257,TRUE,,,
122213005,TRUE,,,
122213719,TRUE,,,
122213817,TRUE,,,
122214433,TRUE,,,
122214442,TRUE,,,
122214479,TRUE,,,
122214638,TRUE,,,
122214647,TRUE,,,
122214727,TRUE,,,
122215478,TRUE,,,
122215600,TRUE,,,
122215726,TRUE,,,
122216654,TRUE,,,
122218607,TRUE,,,
122219535,TRUE,,,
122219580,TRUE,,,
122219946,TRUE,,,
122220220,TRUE,,,
122220729,TRUE,,,
122220907,TRUE,,,
122221318,TRUE,,,
122222264,TRUE,,,
122222594,TRUE,,,
122222745,TRUE,,,
122223879,TRUE,,,
122223904,TRUE,,,
122224075,TRUE,,,
122224093,TRUE,,,
122224128,TRUE,,,
122225010,TRUE,,,
122225252,TRUE,,,
122225341,TRUE,,,
122227009,TRUE,,,
122227287,TRUE,,,
122227526,TRUE,,,
122227946,TRUE,,,
122228035,TRUE,,,
122228115,TRUE,,,
122229445,TRUE,,,
122229695,TRUE,,,
122231110,TRUE,,,
122232592,TRUE,,,
122232912,TRUE,,,
122232930,TRUE,,,
122232994,TRUE,,,
122233449,TRUE,,,
122233467,TRUE,,,
122233582,TRUE,,,
122234894,TRUE,,,
122237034,TRUE,,,
122237043,TRUE,,,
122237141,TRUE,,,
122237659,TRUE,,,
122237739,TRUE,,,
122237748,TRUE,,,
122238060,TRUE,,,
122238239,TRUE,,,
122238337,TRUE,,,
122238426,TRUE,,,
122238603,TRUE,,,
122239416,TRUE,,,
122241840,TRUE,,,
122244605,TRUE,,,
122245383,TRUE,,,
122246961,TRUE,,,
122247121,TRUE,,,
122247167,TRUE,,,
122248406,TRUE,,,
122249174,TRUE,,,
122251348,TRUE,,,
122251865,TRUE,,,
122251972,TRUE,,,
122252944,TRUE,,,
122254862,TRUE,,,
122254915,TRUE,,,
122254979,TRUE,,,
122257039,TRUE,,,
122257510,TRUE,,,
122258421,TRUE,,,
122258449,TRUE,,,
122258653,TRUE,,,
122260677,TRUE,,,
122260748,TRUE,,,
122262489,TRUE,,,
122262568,TRUE,,,
122263889,TRUE,,,
122263914,TRUE,,,
122263923,TRUE,,,
122267000,TRUE,,,
122267661,TRUE,,,
122267938,TRUE,,,
122268107,TRUE,,,
122268688,TRUE,,,
122268991,TRUE,,,
122270210,TRUE,,,
122270318,TRUE,,,
122270577,TRUE,,,
122270666,TRUE,,,
122271040,TRUE,,,
122271237,TRUE,,,
122272726,TRUE,,,
122272904,TRUE,,,
122274252,TRUE,,,
122274742,TRUE,,,
122276946,TRUE,,,
122277428,TRUE,,,
122277810,TRUE,,,
122278150,TRUE,,,
122278338,TRUE,,,
122278908,TRUE,,,
122278917,TRUE,,,
122278926,TRUE,,,
122280281,TRUE,,,
122280398,TRUE,,,
122280575,TRUE,,,
122281397,TRUE,,,
122282458,TRUE,,,
122283377,TRUE,,,
122284429,TRUE,,,
122284599,TRUE,,,
122285277,TRUE,,,
122285570,TRUE,,,
122287131,TRUE,,,
122287140,TRUE,,,
122288185,TRUE,,,
122288666,TRUE,,,
122288728,TRUE,,,
122288899,TRUE,,,
122329122,TRUE,,,
122329211,TRUE,,,
122329328,TRUE,,,
122329391,TRUE,,,
122329603,TRUE,,,
122329612,TRUE,,,
122329836,TRUE,,,
122330860,TRUE,,,
122331100,TRUE,,,
122331422,TRUE,,,
122333741,TRUE,,,
122335972,TRUE,,,
122336114,TRUE,,,
122338096,TRUE,,,
122340001,TRUE,,,
122340396,TRUE,,,
122340626,TRUE,,,
122340840,TRUE,,,
122342483,TRUE,,,
122342884,TRUE,,,
122343712,TRUE,,,
122345346,TRUE,,,
122345747,TRUE,,,
122346050,TRUE,,,
122346103,TRUE,,,
122346381,TRUE,,,
122346390,TRUE,,,
122346791,TRUE,,,
122347193,TRUE,,,
122349752,TRUE,,,
122350464,TRUE,,,
122352499,TRUE,,,
122354665,TRUE,,,
122355888,TRUE,,,
122357207,TRUE,,,
122358091,TRUE,,,
122358368,TRUE,,,
122358625,TRUE,,,
122358787,TRUE,,,
122359553,TRUE,,,
122359633,TRUE,,,
122361078,TRUE,,,
122361087,TRUE,,,
122361461,TRUE,,,
122362022,TRUE,,,
122362442,TRUE,,,
122362479,TRUE,,,
122362576,TRUE,,,
122362950,TRUE,,,
122363334,TRUE,,,
122363469,TRUE,,,
122364217,TRUE,,,
122364306,TRUE,,,
122364627,TRUE,,,
122364645,TRUE,,,
122365412,TRUE,,,
122365430,TRUE,,,
122366625,TRUE,,,
122366714,TRUE,,,
122366910,TRUE,,,
122367287,TRUE,,,
122367303,TRUE,,,
122370978,TRUE,,,
122371183,TRUE,,,
122371352,TRUE,,,
122372039,TRUE,,,
122372397,TRUE,,,
122372431,TRUE,,,
122372440,TRUE,,,
122372459,TRUE,,,
122372468,TRUE,,,
122372725,TRUE,,,
122372734,TRUE,,,
122372912,TRUE,,,
122373010,TRUE,,,
122373467,TRUE,,,
122375125,TRUE,,,
122375492,TRUE,,,
122375544,TRUE,,,
122376259,TRUE,,,
122376348,TRUE,,,
122376552,TRUE,,,
122377007,TRUE,,,
122377203,TRUE,,,
122379327,TRUE,,,
122379611,TRUE,,,
122380299,TRUE,,,
122380501,TRUE,,,
122380510,TRUE,,,
122380789,TRUE,,,
122380921,TRUE,,,
122380967,TRUE,,,
122382545,TRUE,,,
122382956,TRUE,,,
122382992,TRUE,,,
122383401,TRUE,,,
122383410,TRUE,,,
122384749,TRUE,,,
122384801,TRUE,,,
122384810,TRUE,,,
122384829,TRUE,,,
122385579,TRUE,,,
122385926,TRUE,,,
122386060,TRUE,,,
122386541,TRUE,,,
122387381,TRUE,,,
122387461,TRUE,,,
122387988,TRUE,,,
122391722,TRUE,,,
122392008,TRUE,,,
122392035,TRUE,,,
122392151,TRUE,,,
122393338,TRUE,,,
122393356,TRUE,,,
122393597,TRUE,,,
122394774,TRUE,,,
122395880,TRUE,,,
122395933,TRUE,,,
122397085,TRUE,,,
122398173,TRUE,,,
122398182,TRUE,,,
122401436,TRUE,,,
122401588,TRUE,,,
122402328,TRUE,,,
122402337,TRUE,,,
122403274,TRUE,,,
122404843,TRUE,,,
122405227,TRUE,,,
122405352,TRUE,,,
122405655,TRUE,,,
122406048,TRUE,,,
122406100,TRUE,,,
122406823,TRUE,,,
122407458,TRUE,,,
122407573,TRUE,,,
122408368,TRUE,,,
122409125,TRUE,,,
122409884,TRUE,,,
122409900,TRUE,,,
122410364,TRUE,,,
122410382,TRUE,,,
122410701,TRUE,,,
122410710,TRUE,,,
122411309,TRUE,,,
122412861,TRUE,,,
122413432,TRUE,,,
122415118,TRUE,,,
122416028,TRUE,,,
122416233,TRUE,,,
122417820,TRUE,,,
122418384,TRUE,,,
122418865,TRUE,,,
122420200,TRUE,,,
122420228,TRUE,,,
122420549,TRUE,,,
122420790,TRUE,,,
122420807,TRUE,,,
122421708,TRUE,,,
122421799,TRUE,,,
122422315,TRUE,,,
122422921,TRUE,,,
122423403,TRUE,,,
122423608,TRUE,,,
122424162,TRUE,,,
122424714,TRUE,,,
122425367,TRUE,,,
122425456,TRUE,,,
122426570,TRUE,,,
122426776,TRUE,,,
122427089,TRUE,,,
122427392,TRUE,,,
122427873,TRUE,,,
122428471,TRUE,,,
122428998,TRUE,,,
122430413,TRUE,,,
122430510,TRUE,,,
122430529,TRUE,,,
122430538,TRUE,,,
122430547,TRUE,,,
122430681,TRUE,,,
122431788,TRUE,,,
122431975,TRUE,,,
122432821,TRUE,,,
122433269,TRUE,,,
122433526,TRUE,,,
122433848,TRUE,,,
122434856,TRUE,,,
122434918,TRUE,,,
122434927,TRUE,,,
122435258,TRUE,,,
122435409,TRUE,,,
122435524,TRUE,,,
122435560,TRUE,,,
122435999,TRUE,,,
122436578,TRUE,,,
122437041,TRUE,,,
122437149,TRUE,,,
122437309,TRUE,,,
122440803,TRUE,,,
122441535,TRUE,,,
122441553,TRUE,,,
122441599,TRUE,,,
122441777,TRUE,,,
122441795,TRUE,,,
122441928,TRUE,,,
122442516,TRUE,,,
122442614,TRUE,,,
122442847,TRUE,,,
122442972,TRUE,,,
122445274,TRUE,,,
122445345,TRUE,,,
122445452,TRUE,,,
122445737,TRUE,,,
122446415,TRUE,,,
122448342,TRUE,,,
122448360,TRUE,,,
122449118,TRUE,,,
122449564,TRUE,,,
122451024,TRUE,,,
122453629,TRUE,,,
122453978,TRUE,,,
122453996,TRUE,,,
122455128,TRUE,,,
122456341,TRUE,,,
122456396,TRUE,,,
122456403,TRUE,,,
122456412,TRUE,,,
122456779,TRUE,,,
122457732,TRUE,,,
122461415,TRUE,,,
122461433,TRUE,,,
122461978,TRUE,,,
122461987,TRUE,,,
122463182,TRUE,,,
122463351,TRUE,,,
122463404,TRUE,,,
122464378,TRUE,,,
122464573,TRUE,,,
122464662,TRUE,,,
122464804,TRUE,,,
122464813,TRUE,,,
122464831,TRUE,,,
122464895,TRUE,,,
122465885,TRUE,,,
122466009,TRUE,,,
122466072,TRUE,,,
122467302,TRUE,,,
122469578,TRUE,,,
122469603,TRUE,,,
122471841,TRUE,,,
122471921,TRUE,,,
122472172,TRUE,,,
122472252,TRUE,,,
122472261,TRUE,,,
122474250,TRUE,,,
122475721,TRUE,,,
122477989,TRUE,,,
122478014,TRUE,,,
122478522,TRUE,,,
122478620,TRUE,,,
122478942,TRUE,,,
122479273,TRUE,,,
122480243,TRUE,,,
122480573,TRUE,,,
122480751,TRUE,,,
122481402,TRUE,,,
122482535,TRUE,,,
122483473,TRUE,,,
122485514,TRUE,,,
122485916,TRUE,,,
122486782,TRUE,,,
122487004,TRUE,,,
122487610,TRUE,,,
122488753,TRUE,,,
122490759,TRUE,,,
122491268,TRUE,,,
122492588,TRUE,,,
122493435,TRUE,,,
122493970,TRUE,,,
122494880,TRUE,,,
122495013,TRUE,,,
122497011,TRUE,,,
122497440,TRUE,,,
122497654,TRUE,,,
122498733,TRUE,,,
122500230,TRUE,,,
122500249,TRUE,,,
122500258,TRUE,,,
122502292,TRUE,,,
122502309,TRUE,,,
122503102,TRUE,,,
122503576,TRUE,,,
122504423,TRUE,,,
122504432,TRUE,,,
122505761,TRUE,,,
122508063,TRUE,,,
122508125,TRUE,,,
122508633,TRUE,,,
122509142,TRUE,,,
122509286,TRUE,,,
122509295,TRUE,,,
122510014,TRUE,,,
122510167,TRUE,,,
122510620,TRUE,,,
122510675,TRUE,,,
122510817,TRUE,,,
122512708,TRUE,,,
122514172,TRUE,,,
122515037,TRUE,,,
122515965,TRUE,,,
122517160,TRUE,,,
122517945,TRUE,,,
122518043,TRUE,,,
122518221,TRUE,,,
122518613,TRUE,,,
122518622,TRUE,,,
122519159,TRUE,,,
122521048,TRUE,,,
122523368,TRUE,,,
122523493,TRUE,,,
122524624,TRUE,,,
122525446,TRUE,,,
122526150,TRUE,,,
122529166,TRUE,,,
122531331,TRUE,,,
122531466,TRUE,,,
122531698,TRUE,,,
122532303,TRUE,,,
122532624,TRUE,,,
122533179,TRUE,,,
122533464,TRUE,,,
122534285,TRUE,,,
122534935,TRUE,,,
122536997,TRUE,,,
122538281,TRUE,,,
122538833,TRUE,,,
122539137,TRUE,,,
122539565,TRUE,,,
122540009,TRUE,,,
122540394,TRUE,,,
122540759,TRUE,,,
122541133,TRUE,,,
122541384,TRUE,,,
122541883,TRUE,,,
122541927,TRUE,,,
122543514,TRUE,,,
122544639,TRUE,,,
122548314,TRUE,,,
122548323,TRUE,,,
122548788,TRUE,,,
122548877,TRUE,,,
122549180,TRUE,,,
122549572,TRUE,,,
122551121,TRUE,,,
122551158,TRUE,,,
122552629,TRUE,,,
122553110,TRUE,,,
122554253,TRUE,,,
122554324,TRUE,,,
122555065,TRUE,,,
122556331,TRUE,,,
122556830,TRUE,,,
122557189,TRUE,,,
122557214,TRUE,,,
122558026,TRUE,,,
122560656,TRUE,,,
122561600,TRUE,,,
122562495,TRUE,,,
122563118,TRUE,,,
122563289,TRUE,,,
122563644,TRUE,,,
122564457,TRUE,,,
122565517,TRUE,,,
122566366,TRUE,,,
122567301,TRUE,,,
122567356,TRUE,,,
122568453,TRUE,,,
122570477,TRUE,,,
122570529,TRUE,,,
122570761,TRUE,,,
122574142,TRUE,,,
122574482,TRUE,,,
122574945,TRUE,,,
122575114,TRUE,,,
